Id,Price
4559,263455.6788380375
8254,363565.7289011235
10228,284990.5628923897
13924,387695.9591829259
15341,313981.974402106
4353,334958.74596319976
4334,190764.98079206052
1872,442777.1669905036
7823,454287.3311080834
310,325779.8110195052
3704,315537.0357931444
11615,285726.2472190116
6605,329711.3957380663
3381,366544.8824810797
2143,337330.98463279865
3191,397384.3819985553
13980,325875.2718660644
15613,453248.6908041891
10943,379280.76289243816
9654,371034.01027112245
16053,439542.1352870998
14931,309703.3024331978
8299,494549.0998139041
2147,365261.14803162595
11567,406970.2870958256
5905,346088.9485554695
11160,350336.62303589645
8275,350416.1805477013
16398,427513.27441720734
11229,510973.1191780854
10309,320209.54436198104
7340,368381.7989890801
7653,509064.9130937901
272,495462.1174897186
9831,432458.9103569385
5016,355299.40842704574
5968,215823.06112052008
796,361487.6050107756
12123,268641.9703328533
16629,534913.5156316468
2637,480706.70551055565
6194,326799.34247814864
6216,289240.0856579169
14346,380840.082603276
6428,398148.8316234437
2891,395830.23051621416
84,550674.4047178773
9260,415336.7340568023
15250,396716.53974495636
2348,528534.7355434663
10427,485619.5576015992
13230,316414.06648559996
1691,482418.13717228407
8803,317170.16416741273
5464,368871.8265521275
10559,347523.4291565196
16787,474291.64513359696
4278,397154.5138149716
6183,379744.6708479265
12775,535187.5603122278
10104,370689.9258013769
13663,410944.2574974063
9404,510803.7459972036
14724,526787.0235929599
10040,336118.9987515743
4646,314018.35475192184
4754,403185.2113381751
3310,353123.8533735219
2003,320223.41979308816
7312,388124.8934672529
10921,502682.756325092
13419,388029.4054782908
10105,535187.5603122278
2196,471940.1219008514
12659,374109.14457368973
4380,353364.5783263584
10847,313058.3789277312
10805,270112.8250245247
8709,256626.39592898026
8319,338358.67680031253
2215,368136.33739855693
7000,361196.19302518887
7701,301030.29636869335
9678,394667.3332759551
14026,321689.88632324844
7971,516464.22325414204
13734,354731.23286642536
16483,370408.93623911927
6150,381087.6357892052
2931,537480.9775584625
5418,290818.3577541728
1662,284654.0274198661
2441,282204.19351374847
669,454564.58317925164
7734,485619.5576015992
6010,361196.19302518887
266,331990.07474183565
632,297195.73210819124
16221,219397.77156553036
11832,553046.6433874761
5035,337942.53531381185
37,263175.5822491434
6168,348884.9047067169
11757,368136.33739855693
8086,381897.2144855594
6529,485213.36520509684
15121,299162.9409099332
13904,334958.74596319976
3711,303484.67367985746
16563,513675.36098597106
14494,397283.96912369254
3006,467486.7954979002
15299,331990.07474183565
92,452923.7856941094
8066,357693.1077775201
16071,337942.53531381185
10662,464597.70496521704
3883,370752.97324629436
5511,397283.96912369254
2821,382289.0298286421
9570,540776.913555643
4326,551936.5673368281
9251,337909.00997271546
9031,520907.42913243466
12689,494549.0998139041
16380,413535.8441744485
1053,524814.1832652742
4568,399942.8246856059
16140,326304.99494397896
14356,375090.53857222095
8466,340762.57731840643
15652,506893.97569438966
3285,286324.76652245177
3198,483078.94418015453
14088,391378.90511567215
2268,402559.4605333433
15472,346185.02453347115
1203,404930.49433871935
7157,479384.6176897126
6886,400392.68725489243
5083,376878.0690394979
7467,263175.5822491434
14068,418589.0176377926
2080,382820.070522685
10865,342257.5876325359
13516,398617.30902005243
14150,528901.8753291874
7609,294650.51958773733
2144,408180.19269229594
10357,369726.60579798615
2396,381134.15747539426
1526,510214.6497493236
10890,389121.18960002507
8638,268908.90718783083
6050,436237.84288928856
7639,305653.89972092345
10544,488759.61576345016
9577,472892.2299484525
13195,340455.18830585864
3484,485213.36520509684
16668,276237.5573045989
7171,328644.90881001274
8547,442950.99194548005
12735,370752.97324629436
9093,464022.4297347337
15323,341903.84999401105
14897,377236.82792319974
5135,497617.2697050875
5327,494549.0998139041
13133,421959.2279876426
1676,419606.5104444871
16296,367594.1993212557
1095,306532.50804075337
12528,363206.86090613034
7348,334423.47962309804
11663,405000.04467529815
1803,523094.32698268397
1510,483410.27753460093
16045,327675.0224231116
2900,363206.86090613034
3236,313982.55259900144
1318,435787.7805537546
14948,380840.082603276
7840,413535.8441744485
15325,398148.8316234437
8700,259377.66916624928
15706,368176.21627865534
14449,416432.40898741165
16117,396154.58111991803
4529,287345.1878408814
11199,387897.97141859116
4052,319162.68692429585
821,376878.0690394979
68,398331.600966727
554,313880.4338327444
452,531695.7954542321
11394,273677.40854243346
11393,355796.13723028894
9535,323812.95578737557
4024,372824.34682631923
10069,485593.97695983277
12007,363206.86090613034
12368,331785.6220278321
1259,367594.1993212557
1124,304494.70796422096
3707,395568.47157486534
8767,337247.43629167485
1919,514327.7433729796
16741,402559.4605333433
6664,334423.47962309804
5688,344365.01694670995
7799,427800.46505722526
14843,516447.2300011711
7532,267276.7712465965
8133,357103.47153602424
6264,405391.2449486423
4125,298765.9326489275
2410,290627.59628174634
13607,351517.6552068804
1716,548829.4287182641
1370,368830.1066800592
2273,282832.1370144457
15298,313981.974402106
4284,310485.65869097284
12303,323827.65731228905
7808,424848.0959057904
2203,331990.07474183565
7237,333506.07184268907
15864,320371.2471990472
2844,325779.8110195052
5729,479552.8879481584
11812,360572.4725772781
1779,453248.6908041891
6442,253065.07702526482
6160,497617.2697050875
8266,396154.58111991803
9903,397154.5138149716
2867,333669.78574247647
6998,308290.26349801914
13932,336758.93108125165
12587,312181.92887813365
3611,431508.8110721533
2646,535187.5603122278
1890,406970.2870958256
860,501125.3882592303
14187,394651.8994091311
12569,443912.9561953818
1276,208336.05682460673
12025,319311.05990880536
4890,234887.17138740115
14410,348831.6332004352
10352,467942.9979532238
11407,482418.13717228407
10384,392035.6172204442
7622,387897.97141859116
12578,370358.2747297533
15820,443912.9561953818
563,331603.63904818904
15226,397154.5138149716
6396,387456.2378476821
6247,334958.74596319976
3339,387897.97141859116
10975,480706.70551055565
7475,286704.5909561546
11129,538514.9242666826
3051,352599.0326830184
10232,395013.3481931793
14106,338358.67680031253
5502,507609.894716921
4558,238433.03177481695
4181,289809.2658110931
8426,338358.67680031253
6611,329271.6950901622
14641,253065.07702526482
15539,373161.5077877786
13119,333492.7564526226
11716,458104.64349206234
7316,541907.821108173
7791,256915.0753965045
13034,376287.1068560455
1068,410755.2299487018
4060,539660.1466954964
10172,438038.38263586146
2591,554732.2751058491
12494,412721.68590482906
7828,359240.3567875685
15284,453248.6908041891
7947,494549.0998139041
16335,488325.40829349926
10234,354077.36612630024
2797,394651.8994091311
5341,376927.8591130344
3059,540650.9183083036
1559,241279.1172521877
15320,332612.7176600992
10284,390501.4602471359
4134,390471.6482613497
4481,369547.33764532104
7222,356356.46144616976
4062,324516.8734306872
2192,328117.2285655557
9637,347751.7945496039
16236,319672.1592785773
4272,471940.1219008514
9406,352458.7006435444
14309,494549.0998139041
1946,474291.64513359696
16235,474291.64513359696
7146,376927.8591130344
16784,272921.80242071743
349,246961.43267189673
6251,317306.2968402438
5128,488006.1662189034
11718,350416.1805477013
16721,200628.95203564534
12517,300389.2575939359
15961,480706.70551055565
9428,471940.1219008514
14541,421503.7688938544
10168,397283.96912369254
11270,457199.84643732785
13210,368871.8265521275
11518,313058.3789277312
12612,308290.26349801914
16352,239992.02306706787
9935,312217.58783861005
15521,369360.638484272
11482,465469.8760292278
11443,369035.00618181657
9459,496455.232631322
9218,454247.32262425317
854,369552.9597988579
5619,384473.9714531984
9208,357554.0380098167
4391,308003.5542379349
15207,440293.134542279
7183,319586.16583896586
16442,368683.7268863354
7936,192362.4520891368
10606,369838.82231714536
4979,422777.2710920746
4854,282201.64947695786
16476,331990.07474183565
10516,428382.4106119732
16261,521487.0113484282
90,535187.5603122278
5433,477418.46692321607
14338,335172.4674532634
13487,381897.2144855594
8211,354077.36612630024
170,333653.90568254667
14051,324104.1732896877
10686,319996.91324360215
7595,337530.2336390329
6777,476136.8156410803
14661,279623.09359264484
13991,323147.62444752565
16795,421503.7688938544
2740,346088.9485554695
7368,275370.9229807075
2413,283275.99348555796
1852,497661.1429023065
15200,348182.87417263206
8467,450523.4587324023
16379,345999.73178195575
3375,398148.8316234437
5945,426036.27596029214
2641,476258.2423510255
2837,494549.0998139041
3498,494549.0998139041
10876,273677.40854243346
1285,390974.75974911486
9285,379884.7847826547
4015,324606.40605920303
2526,477731.0207840419
7814,353265.4200982878
7117,341741.36571081367
12359,256915.0753965045
3303,366023.6726410225
13874,353907.4991787734
5484,396154.58111991803
15067,400099.86808579566
12639,453248.6908041891
3388,485593.97695983277
4256,485619.5576015992
15738,479384.6176897126
14049,361380.2023284697
15780,372561.4798767521
9564,458019.66776134324
11910,485213.36520509684
11315,390131.25920780166
1733,319672.1592785773
3910,426036.27596029214
7552,354491.93216785166
254,388998.26076596684
5222,370752.97324629436
8314,452184.08072008594
16743,334524.54288728005
10335,343445.32052251254
8226,397597.25367995515
12254,339585.26152934827
13152,413140.59471842257
15020,494549.0998139041
16349,471940.1219008514
11924,403607.0923763778
12543,286125.5938003671
14114,467942.9979532238
12318,506893.97569438966
15383,397597.25367995515
6679,297816.0286038218
635,537480.9775584625
15993,370408.93623911927
11375,488720.35229851987
11216,387909.6000237687
15401,279960.2386016765
11301,318573.16488476464
13804,396154.58111991803
10839,399942.8246856059
1588,283275.99348555796
3596,387897.97141859116
5816,397283.96912369254
8099,350416.1805477013
6551,387749.5470151116
14075,331785.6220278321
13431,483078.94418015453
9481,412886.2496485418
5295,387695.9591829259
15859,313981.974402106
10634,323531.70578348415
444,413321.15412242
11686,278013.5795276085
1213,349083.6961079058
13970,337737.0811733197
6849,457199.84643732785
9911,341741.36571081367
5649,346749.14169417805
7184,427088.1567536029
5877,494549.0998139041
1655,424386.53562862874
15301,523841.8697951833
12389,343944.143056511
5241,376878.0690394979
7048,376878.0690394979
10574,340403.8687576128
8593,185099.7601116325
4752,377870.2543408449
14663,425085.11300133995
10994,299711.2400074282
87,200628.95203564534
5132,288414.4572360789
6372,354077.36612630024
7411,511315.515175897
3319,270112.8250245247
9355,326373.9704322981
5139,377922.13328764326
56,345116.47750852176
3249,445123.51516256185
5047,208584.83181669936
13238,345044.8141994048
2190,303260.14915866597
15599,302513.3310497128
6542,309614.8949211843
1968,293369.73023451323
5630,329103.9648812304
9157,404930.49433871935
789,387897.97141859116
1413,461993.61436615186
12514,317632.787394342
13459,350416.1805477013
1345,486147.114071338
4034,450523.4587324023
15169,533201.3178791741
6770,338598.5522030416
3334,358300.288045795
12998,523094.32698268397
15870,387263.4340496122
1871,284099.40491735487
5770,526205.1482028728
13196,219397.77156553036
7633,521079.05259000754
10699,337253.8364327394
15470,319415.8566423351
1903,482418.13717228407
13860,363542.49049156485
7649,396154.58111991803
11043,413062.494242921
2922,525466.5656522828
7538,317936.2618689931
9477,339974.14567969827
117,450431.456548749
1457,376962.1799750625
7082,452114.3000309689
3053,307411.04397255037
12522,305653.89972092345
5744,378071.4636540329
13566,279000.77731536183
1464,338358.67680031253
3852,361893.5627469844
9557,317632.787394342
14719,359725.27575391275
13978,370408.93623911927
3286,377544.98029517086
13019,516672.6462877753
1421,389015.1359289204
13502,447707.9985230381
14811,375761.8430232356
9297,493721.1117062868
7749,469189.8653177136
16555,322485.1007293103
14576,396154.58111991803
12766,371408.81875934923
4679,333595.7622155561
10033,396716.53974495636
11231,405650.7852110752
15112,453248.6908041891
10617,274418.9027811597
2175,414265.10902568576
16502,378071.4636540329
10106,300755.1950901595
12561,418613.30812461756
15907,349082.17343928525
8069,325779.8110195052
8316,304026.29232615227
12343,313981.974402106
12092,492176.8611443052
1527,503647.5610790986
10010,392554.66851842066
655,312679.2857638819
10549,407100.6250090653
3248,350758.24395132373
13499,401459.93189635064
14959,334958.74596319976
6070,384700.5352814747
11360,348948.6142580889
12102,296738.0215638602
11870,427088.1567536029
3713,340403.8687576128
3230,464202.6636908927
7742,488006.1662189034
15092,248851.8809144069
8728,442777.1669905036
3386,322044.50473106105
9409,418239.45728237095
16545,376273.791465979
3127,498499.47394419595
11344,427800.46505722526
2112,473538.39829969994
7310,365213.5549715504
6313,334340.38543008734
3681,483078.94418015453
5114,397154.5138149716
270,397154.5138149716
14350,317576.8670422911
12223,482418.13717228407
1066,440275.8534596526
16116,368940.0577927749
11410,361844.4321638722
4088,530060.647378619
5956,379744.6708479265
14669,443912.9561953818
13871,390471.6482613497
4126,358300.288045795
12114,329271.6950901622
16607,412007.8638599862
4266,257644.9210444068
13518,506556.11218555726
11856,246961.43267189673
3885,346850.2101317936
8891,364806.71925989335
4964,500587.02901814174
7696,293069.4456166398
6894,417727.7582189808
9766,514740.3773770175
4800,410563.83775078354
2840,488759.61576345016
4743,309614.8949211843
13562,412959.5170955779
8301,337942.53531381185
5405,417340.5562825537
1535,385521.6032962329
9073,338358.67680031253
1698,317297.7292859875
12262,359500.08920584136
6794,322485.1007293103
12701,405000.04467529815
8432,404930.49433871935
13540,369091.5821147472
8629,395415.5088187634
1440,368136.33739855693
8596,429605.7532026694
9575,494549.0998139041
14976,312978.4051204993
3149,341903.84999401105
5157,256298.94417165732
10748,323345.87866675475
9719,333378.8167695897
6376,492176.8611443052
9733,420876.5018169785
4749,414491.8925895879
4994,438542.20259204623
538,454248.7210559112
5512,317848.97536731156
9778,416521.7688583156
9761,255421.26851942553
3174,313981.974402106
13429,361615.8107404268
10467,294650.51958773733
14129,472892.2299484525
13608,377544.98029517086
11106,339799.35488028644
12048,365261.14803162595
1054,387090.36212424503
3582,385778.03533208766
1566,401075.0820334617
11529,284808.28095139476
11859,412007.8638599862
10582,331603.63904818904
14907,522441.94459567533
14039,341584.32193081063
10489,313880.4338327444
3331,335525.21369340766
10153,389349.6222436601
5271,417438.58778631315
11871,378915.9046844237
776,289587.08290342585
3994,275994.09424840455
9433,255883.86807094302
14275,307845.69598987664
8030,372561.4798767521
8169,453262.00619425555
8053,395395.2255942567
4822,361380.2023284697
13197,329271.6950901622
13634,378761.49223005824
8951,377544.98029517086
12176,415255.93162185187
15471,377236.82792319974
14962,334393.97525992955
12512,294191.38968438527
8697,340314.2056167701
7095,454765.88733835326
13639,412057.9334906133
16660,395568.47157486534
5848,334958.74596319976
5386,349564.3152998645
10880,359908.17738680984
3954,494549.0998139041
13426,451746.0090934021
5966,483078.94418015453
16315,417438.58778631315
7455,344325.133929518
11071,474291.64513359696
14740,464022.4297347337
16087,329805.4203611504
8931,319415.8566423351
15289,357065.5124456327
16089,488006.1662189034
12128,352457.5506139464
4724,412488.21233141405
8585,318511.4104940883
7188,266123.39795713744
5423,312679.2857638819
10488,342115.3046409361
5980,408411.2941131507
8376,394852.0410960394
12397,346088.9485554695
16496,419654.389075013
4891,285499.80955319485
9710,335219.1681310718
6339,390331.93051756575
244,346088.9485554695
5002,343944.143056511
5358,322020.12493794045
7636,319586.16583896586
9361,275370.9229807075
3601,480706.70551055565
15755,447707.9985230381
172,321265.8768396067
3037,422566.16419263266
577,485818.17323480843
3607,447374.1172446687
2515,276347.53159485135
10413,477731.0207840419
10511,368274.51521417696
4637,528207.2721443736
12736,340076.14346243173
9534,396154.58111991803
11641,341516.1352015476
10419,354077.36612630024
15313,388124.8934672529
14915,434759.98882201203
12409,239457.81916225134
9405,321234.7428695536
14066,443912.9561953818
14108,525907.1701045599
11931,442225.0501872379
11464,450523.4587324023
926,382820.070522685
11190,349083.6961079058
10260,346088.9485554695
12712,387749.5470151116
1234,329177.70413389854
11608,313254.921097898
3776,494549.0998139041
4881,348557.26320307003
10266,326304.99494397896
3262,376927.8591130344
3576,550674.4047178773
16604,497617.2697050875
8041,392116.8962429349
10691,347621.8026808295
8357,447707.9985230381
11661,383447.03547866544
4453,263099.271697032
15936,340455.18830585864
8463,413321.15412242
15770,321988.5934518176
466,319672.1592785773
14965,241279.1172521877
11227,515660.55930409394
9894,376185.8686874256
11746,371800.60508932883
4118,348520.9691440949
756,354077.36612630024
15589,319338.7713299708
109,457599.3937155303
5778,399982.7035657043
1731,180045.06661318676
3450,410944.2574974063
2961,385083.4567061316
222,474123.8213260832
11454,423461.9096984295
7339,338358.67680031253
12096,195548.95570121714
14074,440293.134542279
4058,281789.422815192
6603,390280.0075603977
3289,277274.45606277743
16681,374315.82704839046
8200,337787.1062996642
3343,404153.47536093346
7802,428523.0270320053
2082,450049.65969514364
217,461993.61436615186
1720,380638.0703676107
7224,394651.8994091311
6176,346088.9485554695
12571,501125.3882592303
16666,341903.84999401105
8908,504725.79550172755
6914,290627.59628174634
5428,331990.07474183565
381,322485.1007293103
3991,527882.3531564578
16365,442393.7156607645
1046,350466.4006993421
391,402559.4605333433
9212,494405.127463285
3022,467942.9979532238
9961,264724.45831514476
6764,285499.80955319485
7720,550674.4047178773
4809,327282.49273029214
8877,486147.114071338
7817,402313.8584909819
10614,307139.7178480566
5553,403615.962426744
16488,366544.8824810797
11002,376878.0690394979
13592,480706.70551055565
15050,424461.8423934831
13553,399982.7035657043
9041,297267.7295063268
5461,397237.0099768559
16274,487914.1640352501
2138,290229.2887192189
6245,298410.4161301134
8245,287609.3693552861
6491,334090.79563264817
13218,315424.584797853
13101,264724.45831514476
10462,350416.1805477013
4079,488006.1662189034
1506,397154.5138149716
14107,319586.16583896586
12215,510214.6497493236
11576,345603.6406630932
10567,490905.5574851708
12713,343515.88502086175
1468,372191.266465741
2549,387897.97141859116
4172,370127.9860932163
12380,326799.34247814864
3513,374899.4392054753
8165,357559.5627952356
1127,494549.0998139041
14601,403957.2707728012
15526,515032.6010998609
986,365717.6870256377
14968,365619.295429781
9348,490140.5872438457
6317,359908.17738680984
7497,247230.2523708886
5079,514091.98458454316
528,533037.6527646561
10964,328569.6645560774
5812,364521.95535538084
11022,387688.5207500195
16251,442049.8536465698
5863,359467.7588593841
8664,387695.9591829259
5396,382758.4739043712
6917,447374.1172446687
12776,338358.67680031253
473,474123.8213260832
13333,474074.5429257937
13023,373003.81581944885
7357,358430.86332110735
10955,512825.2497268538
11914,285726.2472190116
12535,282204.19351374847
11205,513312.33574909414
13209,447707.9985230381
16119,349256.34999003157
2174,426437.1632081137
4834,365457.7034792848
10151,350416.1805477013
5584,446544.7213274901
6672,454564.58317925164
12858,474291.64513359696
5106,399942.8246856059
8884,397597.25367995515
13766,376878.0690394979
12556,328864.88399297325
12910,394651.8994091311
6258,325875.2718660644
7100,315835.42018415884
1793,500587.02901814174
3335,348520.9691440949
12835,329917.4183885514
10591,487786.1088510011
15707,405650.7852110752
16389,415497.8381788235
7440,282201.64947695786
6293,409082.95185336005
3937,333711.3792995817
16527,323281.1006662085
5102,349564.3152998645
10734,445729.6908035783
7986,392777.269047309
6495,195253.27229266614
9571,412886.2496485418
5131,419606.5104444871
10761,476136.8156410803
143,488325.40829349926
13829,390280.0075603977
13662,357809.27298325713
1771,412646.56989032496
5448,471940.1219008514
8594,336135.01525572524
12038,413062.494242921
16471,553046.6433874761
16764,350416.1805477013
1282,385521.6032962329
15101,359500.08920584136
9473,305653.89972092345
2324,438889.7529000913
14448,379884.7847826547
6000,228926.11417499417
2077,325779.8110195052
12960,286113.5505704663
15837,450623.6836542957
8805,366655.6937381205
9987,487601.0729119618
1580,516990.9794591244
11089,338358.67680031253
10926,327861.24811437685
12773,358656.28942969284
6490,432108.3676085099
10858,333653.90568254667
2831,445263.06512291724
16326,383971.94340293884
371,348948.6142580889
8852,392554.66851842066
6713,402564.8795702176
4230,273904.9718787284
3639,357143.42874245124
3642,456472.84231947426
5149,334958.74596319976
2861,439542.1352870998
13300,197738.131832116
2807,315811.15861562156
5919,297845.4357065333
12716,349564.3152998645
4271,474074.5429257937
16055,336047.32391020545
3747,315712.0785603483
5857,293392.25462581037
6884,447374.1172446687
16027,463335.4550042855
3512,365368.2651746038
5181,291690.0192338724
16732,377865.85383715905
1908,304026.29232615227
12082,525461.2132601214
7286,397597.25367995515
8216,323827.65731228905
6929,307411.04397255037
3950,426036.27596029214
12479,488720.35229851987
877,333506.07184268907
1366,480706.70551055565
384,397597.25367995515
5767,435787.7805537546
6910,376584.4455361912
187,381897.2144855594
10164,337494.09998763265
8603,392777.269047309
15834,228926.11417499417
3078,337444.7524803886
3479,435343.5485514371
6671,430336.2245154686
6078,520032.59654503944
16271,195253.27229266614
16191,425233.86135393596
11544,313058.3789277312
7781,483078.94418015453
14918,365213.5549715504
6238,409199.9446792045
12989,354733.4537079607
11907,353787.23721935926
9696,341512.7863373169
14084,526205.1482028728
3895,521487.0113484282
4367,407354.7010225725
8453,319187.48534854816
7638,343311.0399439974
8373,336813.71981756744
4674,477731.0207840419
15787,460848.51180326013
5903,341366.3239037992
13679,515668.9364818042
9018,510214.6497493236
15823,485213.36520509684
13289,313880.4338327444
9896,494549.0998139041
14436,551936.5673368281
5547,376273.791465979
4048,293392.25462581037
16579,377236.82792319974
8550,275351.76664353267
9385,394651.8994091311
5242,333171.06661374256
31,319747.98301944113
6144,415336.7340568023
3990,342115.3046409361
2523,184191.5575517425
12608,364685.54176447314
7234,336118.9987515743
15264,442391.80394176865
9623,506104.9889309085
3161,335525.21369340766
7425,267276.7712465965
13021,432667.6290325259
4044,544778.3324708676
15411,392777.269047309
979,271704.88739570475
5514,392777.269047309
4817,501352.8785391356
2115,336118.9987515743
10571,394761.4120650908
8992,311769.33142730827
15546,514524.91871678754
11359,300238.63557576097
11972,291389.734615999
12838,325779.8110195052
5948,338358.67680031253
422,337636.10713760875
4855,394279.95075809595
16197,206227.40287529738
8926,321963.0913041466
5703,371408.81875934923
8848,376273.791465979
7039,455819.6644323732
3806,357103.47153602424
15154,438889.7529000913
13132,396154.58111991803
7438,352658.5765131411
4398,405594.48237825854
2440,437120.37715414324
3751,349564.3152998645
1476,209670.06076082707
2264,419654.389075013
16444,369726.60579798615
10704,397283.96912369254
4033,331990.07474183565
4508,302513.3310497128
16290,429060.78664069285
10387,350416.1805477013
5457,473538.39829969994
4910,412057.9334906133
7451,533638.9158814627
10732,365959.06027472136
8015,279623.09359264484
6148,443926.2715854483
5892,370412.88734908274
7825,537480.9775584625
6851,387629.3329210627
6633,382758.4739043712
2139,505632.7554238746
10213,415336.7340568023
2830,385521.6032962329
13907,268641.9703328533
15897,482039.35496750486
8311,357122.5988790999
14230,479384.6176897126
3878,522441.94459567533
13732,413376.2552417748
12110,474291.64513359696
10675,449085.0425340713
12946,306863.2018706579
16754,447864.1118285206
4394,376273.791465979
16728,447864.1118285206
14378,492176.8611443052
9949,354698.0244795833
994,448415.3693844267
13258,366023.6726410225
5883,485477.3125259406
6933,445123.51516256185
13193,266367.52179350634
13286,317306.2968402438
13407,414955.3228322604
7512,325779.8110195052
7221,342115.3046409361
14428,284099.40491735487
1740,450049.65969514364
3,421503.7688938544
12952,434736.2509239203
11537,368901.68142781686
2558,322485.1007293103
14081,474074.5429257937
3517,551936.5673368281
7149,350512.7826083915
15777,277842.77933804493
8995,477731.0207840419
826,389015.1359289204
509,522441.94459567533
14875,495462.1174897186
6591,328368.55769962864
11283,206227.40287529738
9897,441778.5351704395
14902,515660.55930409394
14291,307845.69598987664
3162,370408.93623911927
4206,438747.914815966
11580,424461.8423934831
2007,376838.42080835334
14939,337225.09248738235
13572,483078.94418015453
10720,354731.23286642536
4253,318055.1286575025
10857,326304.99494397896
